country_code,team,team_code,season,year,league_tier,league_games,league_points,group,group_games,group_points,lat,lon
MDA,FC Fălești,FCF,2018,2018,,,,,,,47.5746712081169,27.7115853239178
MDA,FC Fălești,FCF,2019,2019,3,18,46,,,,47.5746712081169,27.7115853239178
MDA,FC Fălești,FCF,2020/21,2020,2,26,18,,,,47.5746712081169,27.7115853239178
MDA,FC Fălești,FCF,2021/22,2021,3,24,58,,,,47.5746712081169,27.7115853239178
MDA,FC Fălești,FCF,2022/23,2022,2,10,19,1,10,0,47.5746712081169,27.7115853239178
MDA,FC Fălești,FCF,2023/24,2023,2,15,17,2,7,10,47.5746712081169,27.7115853239178
MDA,FC Fălești,FCF,2024/25,2024,2,15,21,1,10,6,47.5746712081169,27.7115853239178
MDA,FC Olimp Comrat,OCM,2018,2018,3,12,22,,,,46.3232351656107,28.6584666039099
MDA,FC Olimp Comrat,OCM,2019,2019,3,14,33,,,,46.3232351656107,28.6584666039099
MDA,FC Olimp Comrat,OCM,2020/21,2020,2,26,28,,,,46.3232351656107,28.6584666039099
MDA,FC Olimp Comrat,OCM,2021/22,2021,2,22,35,,,,46.3232351656107,28.6584666039099
MDA,FC Olimp Comrat,OCM,2022/23,2022,2,10,8,2,7,5,46.3232351656107,28.6584666039099
MDA,FC Olimp Comrat,OCM,2023/24,2023,2,15,17,2,7,15,46.3232351656107,28.6584666039099
MDA,FC Olimp Comrat,OCM,2024/25,2024,2,15,16,2,7,9,46.3232351656107,28.6584666039099
MDA,FCM Ungheni,FCM,2018,2018,3,18,35,,,,47.2129905604894,27.8000407235557
MDA,FCM Ungheni,FCM,2019,2019,3,18,44,,,,47.2129905604894,27.8000407235557
MDA,FCM Ungheni,FCM,2020/21,2020,3,22,54,,,,47.2129905604894,27.8000407235557
MDA,FCM Ungheni,FCM,2021/22,2021,2,22,24,,,,47.2129905604894,27.8000407235557
MDA,FCM Ungheni,FCM,2022/23,2022,2,10,16,2,7,3,47.2129905604894,27.8000407235557
MDA,FCM Ungheni,FCM,2023/24,2023,2,15,20,2,7,11,47.2129905604894,27.8000407235557
MDA,FCM Ungheni,FCM,2024/25,2024,2,15,22,2,7,9,47.2129905604894,27.8000407235557
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2018,2018,,,,,,,46.3232351656107,28.6584666039099
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2019,2019,3,14,30,,,,46.3232351656107,28.6584666039099
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2020/21,2020,3,22,59,,,,46.3232351656107,28.6584666039099
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2021/22,2021,2,22,36,,,,46.3232351656107,28.6584666039099
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2022/23,2022,2,10,10,2,7,16,46.3232351656107,28.6584666039099
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2023/24,2023,2,15,19,2,7,13,46.3232351656107,28.6584666039099
MDA,FC Speranis Nisporeni / Oguzsport Comrat,SNP,2024/25,2024,2,15,12,2,7,14,46.3232351656107,28.6584666039099
MDA,FC Saksan / Politehnica Chisinau,SAK,2018,2018,3,18,35,,,,47.0598149176206,28.8562265550226
MDA,FC Saksan / Politehnica Chisinau,SAK,2019,2019,3,18,50,,,,47.0598149176206,28.8562265550226
MDA,FC Saksan / Politehnica Chisinau,SAK,2020/21,2020,2,26,46,,,,47.0598149176206,28.8562265550226
MDA,FC Saksan / Politehnica Chisinau,SAK,2021/22,2021,2,22,27,,,,47.0598149176206,28.8562265550226
MDA,FC Saksan / Politehnica Chisinau,SAK,2022/23,2022,2,10,3,2,7,10,47.0598149176206,28.8562265550226
MDA,FC Saksan / Politehnica Chisinau,SAK,2023/24,2023,2,15,35,1,10,16,47.0598149176206,28.8562265550226
MDA,FC Saksan / Politehnica Chisinau,SAK,2024/25,2024,2,15,28,1,10,23,47.0598149176206,28.8562265550226
MDA,FC Speranța Drochia,SPD,2018,2018,3,16,45,,,,48.0335780135379,27.813423501576
MDA,FC Speranța Drochia,SPD,2019,2019,2,28,41,,,,48.0335780135379,27.813423501576
MDA,FC Speranța Drochia,SPD,2020/21,2020,2,26,42,,,,48.0335780135379,27.813423501576
MDA,FC Speranța Drochia,SPD,2021/22,2021,2,22,16,,,,48.0335780135379,27.813423501576
MDA,FC Speranța Drochia,SPD,2022/23,2022,2,10,13,2,7,10,48.0335780135379,27.813423501576
MDA,FC Speranța Drochia,SPD,2023/24,2023,2,15,21,1,10,1,48.0335780135379,27.813423501576
MDA,FC Speranța Drochia,SPD,2024/25,2024,2,15,11,2,7,4,48.0335780135379,27.813423501576
MDA,Real Succes,RCS,2018,2018,2,22,22,,,,47.0411355302126,28.8250997828743
MDA,Real Succes,RCS,2019,2019,2,28,31,,,,47.0411355302126,28.8250997828743
MDA,Real Succes,RCS,2020/21,2020,2,26,28,,,,47.0411355302126,28.8250997828743
MDA,Real Succes,RCS,2021/22,2021,2,22,18,,,,47.0411355302126,28.8250997828743
MDA,Real Succes,RCS,2022/23,2022,2,10,7,2,7,7,47.0411355302126,28.8250997828743
MDA,Real Succes,RCS,2023/24,2023,2,15,4,2,7,4,47.0411355302126,28.8250997828743
MDA,Real Succes,RCS,2024/25,2024,3,22,18,,,,47.0411355302126,28.8250997828743
MDA,FC Iskra,ISK,2018,2018,2,22,20,,,,47.7745449688483,29.0041829242899
MDA,FC Iskra,ISK,2019,2019,2,28,31,,,,47.7745449688483,29.0041829242899
MDA,FC Iskra,ISK,2020/21,2020,2,26,35,,,,47.7745449688483,29.0041829242899
MDA,FC Iskra,ISK,2021/22,2021,2,22,25,,,,47.7745449688483,29.0041829242899
MDA,FC Iskra,ISK,2022/23,2022,3,24,57,,,,47.7745449688483,29.0041829242899
MDA,FC Iskra,ISK,2023/24,2023,2,15,21,2,7,9,47.7745449688483,29.0041829242899
MDA,FC Iskra,ISK,2024/25,2024,2,15,20,2,7,10,47.7745449688483,29.0041829242899
MDA,FC Stăuceni,STC,2018,2018,,,,,,,47.0844923122906,28.8649187451734
MDA,FC Stăuceni,STC,2019,2019,,,,,,,47.0844923122906,28.8649187451734
MDA,FC Stăuceni,STC,2020/21,2020,,,,,,,47.0844923122906,28.8649187451734
MDA,FC Stăuceni,STC,2021/22,2021,3,22,52,,,,47.0844923122906,28.8649187451734
MDA,FC Stăuceni,STC,2022/23,2022,3,22,49,,,,47.0844923122906,28.8649187451734
MDA,FC Stăuceni,STC,2023/24,2023,3,22,57,,,,47.0844923122906,28.8649187451734
MDA,FC Stăuceni,STC,2024/25,2024,2,15,26,1,10,19,47.0844923122906,28.8649187451734
MDA,Vulturii Cutezători,VCS,2018,2018,,,,,,,47.6370305259435,28.1229877444172
MDA,Vulturii Cutezători,VCS,2019,2019,,,,,,,47.6370305259435,28.1229877444172
MDA,Vulturii Cutezători,VCS,2020/21,2020,,,,,,,47.6370305259435,28.1229877444172
MDA,Vulturii Cutezători,VCS,2021/22,2021,,,,,,,47.6370305259435,28.1229877444172
MDA,Vulturii Cutezători,VCS,2022/23,2022,3,24,39,,,,47.6370305259435,28.1229877444172
MDA,Vulturii Cutezători,VCS,2023/24,2023,3,22,60,,,,47.6370305259435,28.1229877444172
MDA,Vulturii Cutezători,VCS,2024/25,2024,2,15,10,2,7,1,47.6370305259435,28.1229877444172
MDA,Univer Comrat,UNC,2018,2018,,,,,,,46.3232351656107,28.6584666039099
MDA,Univer Comrat,UNC,2019,2019,,,,,,,46.3232351656107,28.6584666039099
MDA,Univer Comrat,UNC,2020/21,2020,,,,,,,46.3232351656107,28.6584666039099
MDA,Univer Comrat,UNC,2021/22,2021,3,22,34,,,,46.3232351656107,28.6584666039099
MDA,Univer Comrat,UNC,2022/23,2022,3,22,53,,,,46.3232351656107,28.6584666039099
MDA,Univer Comrat,UNC,2023/24,2023,2,15,33,1,7,11,46.3232351656107,28.6584666039099
MDA,Univer Comrat,UNC,2024/25,2024,2,15,15,2,7,13,46.3232351656107,28.6584666039099
MDA,Real Sireți,RST,2018,2018,2,22,23,,,,47.1340550756598,28.7080255583873
MDA,Real Sireți,RST,2019,2019,2,28,33,,,,47.1340550756598,28.7080255583873
MDA,Real Sireți,RST,2020/21,2020,2,26,9,,,,47.1340550756598,28.7080255583873
MDA,Real Sireți,RST,2021/22,2021,,,,,,,47.1340550756598,28.7080255583873
MDA,Real Sireți,RST,2022/23,2022,,,,,,,47.1340550756598,28.7080255583873
MDA,Real Sireți,RST,2023/24,2023,,,,,,,47.1340550756598,28.7080255583873
MDA,Real Sireți,RST,2024/25,2024,3,22,59,,,,47.1340550756598,28.7080255583873
ARM,Ararat-Armenia,AAR,2018/19,2018,1,32,61,,,,40.2209703150131,44.5553163056221
ARM,Ararat-Armenia,AAR,2019/20,2019,1,18,36,,,,40.2209703150131,44.5553163056221
ARM,Ararat-Armenia,AAR,2020/21,2020,1,24,38,,,,40.2209703150131,44.5553163056221
ARM,Ararat-Armenia,AAR,2021/22,2021,1,32,74,,,,40.2209703150131,44.5553163056221
ARM,Ararat-Armenia,AAR,2022/23,2022,1,36,76,,,,40.2209703150131,44.5553163056221
ARM,Ararat-Armenia,AAR,2023/24,2023,1,36,75,,,,40.2209703150131,44.5553163056221
ARM,Ararat-Armenia,AAR,2024/25,2024,1,30,66,,,,40.2209703150131,44.5553163056221
ARM,Pyunik,PYU,2018/19,2018,1,32,60,,,,40.171943078597,44.5256456778233
ARM,Pyunik,PYU,2019/20,2019,1,18,23,,,,40.171943078597,44.5256456778233
ARM,Pyunik,PYU,2020/21,2020,1,24,25,,,,40.171943078597,44.5256456778233
ARM,Pyunik,PYU,2021/22,2021,1,32,75,,,,40.171943078597,44.5256456778233
ARM,Pyunik,PYU,2022/23,2022,1,36,80,,,,40.171943078597,44.5256456778233
ARM,Pyunik,PYU,2023/24,2023,1,36,82,,,,40.171943078597,44.5256456778233
ARM,Pyunik,PYU,2024/25,2024,1,30,53,,,,40.171943078597,44.5256456778233
ARM,FC Alashkert,ALA,2018/19,2018,1,32,51,,,,40.1647434676152,44.0452827941461
ARM,FC Alashkert,ALA,2019/20,2019,1,18,31,,,,40.1647434676152,44.0452827941461
ARM,FC Alashkert,ALA,2020/21,2020,1,24,46,,,,40.1647434676152,44.0452827941461
ARM,FC Alashkert,ALA,2021/22,2021,1,32,51,,,,40.1647434676152,44.0452827941461
ARM,FC Alashkert,ALA,2022/23,2022,1,36,66,,,,40.1647434676152,44.0452827941461
ARM,FC Alashkert,ALA,2023/24,2023,1,36,45,,,,40.1647434676152,44.0452827941461
ARM,FC Alashkert,ALA,2024/25,2024,1,30,26,,,,40.1647434676152,44.0452827941461
ARM,FC Urartu,URY,2018/19,2018,1,32,52,,,,40.1713246146069,44.449929085745
ARM,FC Urartu,URY,2019/20,2019,1,18,23,,,,40.1713246146069,44.449929085745
ARM,FC Urartu,URY,2020/21,2020,1,24,41,,,,40.1713246146069,44.449929085745
ARM,FC Urartu,URY,2021/22,2021,1,32,40,,,,40.1713246146069,44.449929085745
ARM,FC Urartu,URY,2022/23,2022,1,36,83,,,,40.1713246146069,44.449929085745
ARM,FC Urartu,URY,2023/24,2023,1,36,50,,,,40.1713246146069,44.449929085745
ARM,FC Urartu,URY,2024/25,2024,1,30,62,,,,40.1713246146069,44.449929085745
ARM,FC Noah,NHY,2018/19,2018,1,32,28,,,,40.268456244937,44.6352896378104
ARM,FC Noah,NHY,2019/20,2019,1,18,30,,,,40.268456244937,44.6352896378104
ARM,FC Noah,NHY,2020/21,2020,1,24,41,,,,40.268456244937,44.6352896378104
ARM,FC Noah,NHY,2021/22,2021,1,32,39,,,,40.268456244937,44.6352896378104
ARM,FC Noah,NHY,2022/23,2022,1,36,32,,,,40.268456244937,44.6352896378104
ARM,FC Noah,NHY,2023/24,2023,1,36,80,,,,40.268456244937,44.6352896378104
ARM,FC Noah,NHY,2024/25,2024,1,30,75,,,,40.268456244937,44.6352896378104
ARM,Ararat Yerevan,ARA,2018/19,2018,1,32,22,,,,40.171943078597,44.5256456778233
ARM,Ararat Yerevan,ARA,2019/20,2019,1,18,31,,,,40.171943078597,44.5256456778233
ARM,Ararat Yerevan,ARA,2020/21,2020,1,24,40,,,,40.171943078597,44.5256456778233
ARM,Ararat Yerevan,ARA,2021/22,2021,1,32,46,,,,40.171943078597,44.5256456778233
ARM,Ararat Yerevan,ARA,2022/23,2022,1,36,38,,,,40.171943078597,44.5256456778233
ARM,Ararat Yerevan,ARA,2023/24,2023,1,36,45,,,,40.171943078597,44.5256456778233
ARM,Ararat Yerevan,ARA,2024/25,2024,1,30,32,,,,40.171943078597,44.5256456778233
ARM,FC Shirak,SHI,2018/19,2018,1,32,36,,,,40.7858390262429,43.8335024416186
ARM,FC Shirak,SHI,2019/20,2019,1,18,28,,,,40.7858390262429,43.8335024416186
ARM,FC Shirak,SHI,2020/21,2020,1,24,13,,,,40.7858390262429,43.8335024416186
ARM,FC Shirak,SHI,2021/22,2021,2,28,69,,,,40.7858390262429,43.8335024416186
ARM,FC Shirak,SHI,2022/23,2022,1,36,36,,,,40.7858390262429,43.8335024416186
ARM,FC Shirak,SHI,2023/24,2023,1,36,33,,,,40.7858390262429,43.8335024416186
ARM,FC Shirak,SHI,2024/25,2024,1,30,35,,,,40.7858390262429,43.8335024416186
ARM,FC Van,FCV,2018/19,2018,,,,,,,40.40882224846,44.6459793889385
ARM,FC Van,FCV,2019/20,2019,2,28,70,,,,40.40882224846,44.6459793889385
ARM,FC Van,FCV,2020/21,2020,1,24,31,,,,40.40882224846,44.6459793889385
ARM,FC Van,FCV,2021/22,2021,1,32,25,,,,40.40882224846,44.6459793889385
ARM,FC Van,FCV,2022/23,2022,1,36,40,,,,40.40882224846,44.6459793889385
ARM,FC Van,FCV,2023/24,2023,1,36,32,,,,40.40882224846,44.6459793889385
ARM,FC Van,FCV,2024/25,2024,1,30,52,,,,40.40882224846,44.6459793889385
ARM,FC Gandzasar,GZK,2018/19,2018,1,32,38,,,,39.2078118572521,46.4010940112592
ARM,FC Gandzasar,GZK,2019/20,2019,1,18,18,,,,39.2078118572521,46.4010940112592
ARM,FC Gandzasar,GZK,2020/21,2020,,,,,,,39.2078118572521,46.4010940112592
ARM,FC Gandzasar,GZK,2021/22,2021,2,28,37,,,,39.2078118572521,46.4010940112592
ARM,FC Gandzasar,GZK,2022/23,2022,2,33,70,,,,39.2078118572521,46.4010940112592
ARM,FC Gandzasar,GZK,2023/24,2023,2,28,74,,,,39.2078118572521,46.4010940112592
ARM,FC Gandzasar,GZK,2024/25,2024,1,30,10,,,,39.2078118572521,46.4010940112592
ARM,BKMA,BKM,2018/19,2018,,,,,,,40.2209703150131,44.5553163056221
ARM,BKMA,BKM,2019/20,2019,2,27,50,,,,40.2209703150131,44.5553163056221
ARM,BKMA,BKM,2020/21,2020,2,27,65,,,,40.2209703150131,44.5553163056221
ARM,BKMA,BKM,2021/22,2021,1,32,18,,,,40.2209703150131,44.5553163056221
ARM,BKMA,BKM,2022/23,2022,1,36,32,,,,40.2209703150131,44.5553163056221
ARM,BKMA,BKM,2023/24,2023,1,36,27,,,,40.2209703150131,44.5553163056221
ARM,BKMA,BKM,2024/25,2024,1,30,36,,,,40.2209703150131,44.5553163056221
ARM,Lernayin Artsakh,LAG,2018/19,2018,,,,,,,39.5231254255929,46.0200261177356
ARM,Lernayin Artsakh,LAG,2019/20,2019,2,25,24,,,,39.5231254255929,46.0200261177356
ARM,Lernayin Artsakh,LAG,2020/21,2020,2,27,38,,,,39.5231254255929,46.0200261177356
ARM,Lernayin Artsakh,LAG,2021/22,2021,2,28,73,,,,39.5231254255929,46.0200261177356
ARM,Lernayin Artsakh,LAG,2022/23,2022,1,36,22,,,,39.5231254255929,46.0200261177356
ARM,Lernayin Artsakh,LAG,2023/24,2023,2,28,58,,,,39.5231254255929,46.0200261177356
ARM,Lernayin Artsakh,LAG,2024/25,2024,2,24,42,,,,39.5231254255929,46.0200261177356
ARM,FC West Armenia,WAR,2018/19,2018,,,,,,,40.1436011664488,44.4849428067195
ARM,FC West Armenia,WAR,2019/20,2019,2,27,66,,,,40.1436011664488,44.4849428067195
ARM,FC West Armenia,WAR,2020/21,2020,2,27,50,,,,40.1436011664488,44.4849428067195
ARM,FC West Armenia,WAR,2021/22,2021,,,,,,,40.1436011664488,44.4849428067195
ARM,FC West Armenia,WAR,2022/23,2022,2,33,75,,,,40.1436011664488,44.4849428067195
ARM,FC West Armenia,WAR,2023/24,2023,1,36,37,,,,40.1436011664488,44.4849428067195
ARM,FC West Armenia,WAR,2024/25,2024,1,30,26,,,,40.1436011664488,44.4849428067195
ARM,FC Mika,MKA,2018/19,2018,,,,,,,40.1493967334233,44.4764892893447
ARM,FC Mika,MKA,2019/20,2019,,,,,,,40.1493967334233,44.4764892893447
ARM,FC Mika,MKA,2020/21,2020,,,,,,,40.1493967334233,44.4764892893447
ARM,FC Mika,MKA,2021/22,2021,,,,,,,40.1493967334233,44.4764892893447
ARM,FC Mika,MKA,2022/23,2022,2,33,36,,,,40.1493967334233,44.4764892893447
ARM,FC Mika,MKA,2023/24,2023,2,28,17,,,,40.1493967334233,44.4764892893447
ARM,FC Mika,MKA,2024/25,2024,2,24,16,,,,40.1493967334233,44.4764892893447
ARM,FC Syunik,SYU,2018/19,2018,,,,,,,39.2078118572521,46.4010940112592
ARM,FC Syunik,SYU,2019/20,2019,,,,,,,39.2078118572521,46.4010940112592
ARM,FC Syunik,SYU,2020/21,2020,,,,,,,39.2078118572521,46.4010940112592
ARM,FC Syunik,SYU,2021/22,2021,,,,,,,39.2078118572521,46.4010940112592
ARM,FC Syunik,SYU,2022/23,2022,2,33,38,,,,39.2078118572521,46.4010940112592
ARM,FC Syunik,SYU,2023/24,2023,2,28,63,,,,39.2078118572521,46.4010940112592
ARM,FC Syunik,SYU,2024/25,2024,2,24,61,,,,39.2078118572521,46.4010940112592
ARM,Andranik,ADK,2018/19,2018,,,,,,,40.541183466475,44.9574250931524
ARM,Andranik,ADK,2019/20,2019,,,,,,,40.541183466475,44.9574250931524
ARM,Andranik,ADK,2020/21,2020,,,,,,,40.541183466475,44.9574250931524
ARM,Andranik,ADK,2021/22,2021,,,,,,,40.541183466475,44.9574250931524
ARM,Andranik,ADK,2022/23,2022,,,,,,,40.541183466475,44.9574250931524
ARM,Andranik,ADK,2023/24,2023,2,28,41,,,,40.541183466475,44.9574250931524
ARM,Andranik,ADK,2024/25,2024,2,24,34,,,,40.541183466475,44.9574250931524
ARM,FC Onor,ONO,2018/19,2018,,,,,,,40.290932737967,44.3524223586638
ARM,FC Onor,ONO,2019/20,2019,,,,,,,40.290932737967,44.3524223586638
ARM,FC Onor,ONO,2020/21,2020,,,,,,,40.290932737967,44.3524223586638
ARM,FC Onor,ONO,2021/22,2021,,,,,,,40.290932737967,44.3524223586638
ARM,FC Onor,ONO,2022/23,2022,,,,,,,40.290932737967,44.3524223586638
ARM,FC Onor,ONO,2023/24,2023,2,28,16,,,,40.290932737967,44.3524223586638
ARM,FC Onor,ONO,2024/25,2024,,,,,,,40.290932737967,44.3524223586638
ARM,Nikram,NKR,2018/19,2018,,,,,,,40.8411350317725,44.4485820460226
ARM,Nikram,NKR,2019/20,2019,,,,,,,40.8411350317725,44.4485820460226
ARM,Nikram,NKR,2020/21,2020,,,,,,,40.8411350317725,44.4485820460226
ARM,Nikram,NKR,2021/22,2021,,,,,,,40.8411350317725,44.4485820460226
ARM,Nikram,NKR,2022/23,2022,,,,,,,40.8411350317725,44.4485820460226
ARM,Nikram,NKR,2023/24,2023,2,28,12,,,,40.8411350317725,44.4485820460226
ARM,Nikram,NKR,2024/25,2024,2,24,1,,,,40.8411350317725,44.4485820460226
ARM,Bentonit,BEN,2018/19,2018,,,,,,,40.7974574467892,44.493931503725
ARM,Bentonit,BEN,2019/20,2019,,,,,,,40.7974574467892,44.493931503725
ARM,Bentonit,BEN,2020/21,2020,,,,,,,40.7974574467892,44.493931503725
ARM,Bentonit,BEN,2021/22,2021,,,,,,,40.7974574467892,44.493931503725
ARM,Bentonit,BEN,2022/23,2022,,,,,,,40.7974574467892,44.493931503725
ARM,Bentonit,BEN,2023/24,2023,,,,,,,40.7974574467892,44.493931503725
ARM,Bentonit,BEN,2024/25,2024,2,24,24,,,,40.7974574467892,44.493931503725
LVA,RFS,RFS,2018,2018,1,28,55,,,,56.9080055453722,24.1552474878046
LVA,RFS,RFS,2019,2019,1,32,59,,,,56.9080055453722,24.1552474878046
LVA,RFS,RFS,2020,2020,1,27,66,,,,56.9080055453722,24.1552474878046
LVA,RFS,RFS,2021,2021,1,28,66,,,,56.9080055453722,24.1552474878046
LVA,RFS,RFS,2022,2022,1,36,76,,,,56.9080055453722,24.1552474878046
LVA,RFS,RFS,2023,2023,1,36,89,,,,56.9080055453722,24.1552474878046
LVA,RFS,RFS,2024,2024,1,36,90,,,,56.9080055453722,24.1552474878046
LVA,FC Riga,FCR,2018,2018,1,28,64,,,,56.9613578567057,24.1163724205318
LVA,FC Riga,FCR,2019,2019,1,32,66,,,,56.9613578567057,24.1163724205318
LVA,FC Riga,FCR,2020,2020,1,27,69,,,,56.9613578567057,24.1163724205318
LVA,FC Riga,FCR,2021,2021,1,28,50,,,,56.9613578567057,24.1163724205318
LVA,FC Riga,FCR,2022,2022,1,36,81,,,,56.9613578567057,24.1163724205318
LVA,FC Riga,FCR,2023,2023,1,36,88,,,,56.9613578567057,24.1163724205318
LVA,FC Riga,FCR,2024,2024,1,36,87,,,,56.9613578567057,24.1163724205318
LVA,Valmiera FC,VAL,2018,2018,1,28,8,,,,57.5409644178694,25.4417521053018
LVA,Valmiera FC,VAL,2019,2019,1,32,46,,,,57.5409644178694,25.4417521053018
LVA,Valmiera FC,VAL,2020,2020,1,27,47,,,,57.5409644178694,25.4417521053018
LVA,Valmiera FC,VAL,2021,2021,1,28,62,,,,57.5409644178694,25.4417521053018
LVA,Valmiera FC,VAL,2022,2022,1,36,85,,,,57.5409644178694,25.4417521053018
LVA,Valmiera FC,VAL,2023,2023,1,36,53,,,,57.5409644178694,25.4417521053018
LVA,Valmiera FC,VAL,2024,2024,1,36,64,,,,57.5409644178694,25.4417521053018
LVA,FK Liepāja,LIE,2018,2018,1,28,51,,,,56.5029298162569,20.9954434369329
LVA,FK Liepāja,LIE,2019,2019,1,32,39,,,,56.5029298162569,20.9954434369329
LVA,FK Liepāja,LIE,2020,2020,1,27,42,,,,56.5029298162569,20.9954434369329
LVA,FK Liepāja,LIE,2021,2021,1,28,51,,,,56.5029298162569,20.9954434369329
LVA,FK Liepāja,LIE,2022,2022,1,36,70,,,,56.5029298162569,20.9954434369329
LVA,FK Liepāja,LIE,2023,2023,1,36,51,,,,56.5029298162569,20.9954434369329
LVA,FK Liepāja,LIE,2024,2024,1,36,39,,,,56.5029298162569,20.9954434369329
LVA,Spartaks Jūrmala,SPJ,2018,2018,1,28,42,,,,56.9495598146302,23.610186559921
LVA,Spartaks Jūrmala,SPJ,2019,2019,1,32,44,,,,56.9495598146302,23.610186559921
LVA,Spartaks Jūrmala,SPJ,2020,2020,1,27,40,,,,56.9495598146302,23.610186559921
LVA,Spartaks Jūrmala,SPJ,2021,2021,1,28,35,,,,56.9495598146302,23.610186559921
LVA,Spartaks Jūrmala,SPJ,2022,2022,1,36,31,,,,56.9495598146302,23.610186559921
LVA,Spartaks Jūrmala,SPJ,2023,2023,,,,,,,56.9495598146302,23.610186559921
LVA,Spartaks Jūrmala,SPJ,2024,2024,,,,,,,56.9495598146302,23.610186559921
LVA,BFC Daugavpils,BFC,2018,2018,2,22,58,1,3,9,55.8778238159734,26.5153719494132
LVA,BFC Daugavpils,BFC,2019,2019,1,32,31,,,,55.8778238159734,26.5153719494132
LVA,BFC Daugavpils,BFC,2020,2020,1,27,20,,,,55.8778238159734,26.5153719494132
LVA,BFC Daugavpils,BFC,2021,2021,1,28,32,,,,55.8778238159734,26.5153719494132
LVA,BFC Daugavpils,BFC,2022,2022,1,36,34,,,,55.8778238159734,26.5153719494132
LVA,BFC Daugavpils,BFC,2023,2023,1,36,36,,,,55.8778238159734,26.5153719494132
LVA,BFC Daugavpils,BFC,2024,2024,1,36,42,,,,55.8778238159734,26.5153719494132
LVA,JFK Ventspils,VTP,2018,2018,1,28,60,,,,57.3879841317584,21.5720943065614
LVA,JFK Ventspils,VTP,2019,2019,1,32,47,,,,57.3879841317584,21.5720943065614
LVA,JFK Ventspils,VTP,2020,2020,1,27,44,,,,57.3879841317584,21.5720943065614
LVA,JFK Ventspils,VTP,2021,2021,4,10,27,,,,57.3879841317584,21.5720943065614
LVA,JFK Ventspils,VTP,2022,2022,3,14,30,1,8,24,57.3879841317584,21.5720943065614
LVA,JFK Ventspils,VTP,2023,2023,2,26,30,,,,57.3879841317584,21.5720943065614
LVA,JFK Ventspils,VTP,2024,2024,2,26,30,,,,57.3879841317584,21.5720943065614
LVA,FK Metta,MTT,2018,2018,1,28,19,,,,56.9549111084777,24.158903514535
LVA,FK Metta,MTT,2019,2019,1,32,26,,,,56.9549111084777,24.158903514535
LVA,FK Metta,MTT,2020,2020,1,27,16,,,,56.9549111084777,24.158903514535
LVA,FK Metta,MTT,2021,2021,1,28,20,,,,56.9549111084777,24.158903514535
LVA,FK Metta,MTT,2022,2022,1,36,22,,,,56.9549111084777,24.158903514535
LVA,FK Metta,MTT,2023,2023,1,36,33,,,,56.9549111084777,24.158903514535
LVA,FK Metta,MTT,2024,2024,1,36,36,,,,56.9549111084777,24.158903514535
LVA,FS Jelgava,FSJ,2018,2018,1,28,21,,,,56.6609091866029,23.7557782989423
LVA,FS Jelgava,FSJ,2019,2019,1,32,38,,,,56.6609091866029,23.7557782989423
LVA,FS Jelgava,FSJ,2020,2020,1,27,22,,,,56.6609091866029,23.7557782989423
LVA,FS Jelgava,FSJ,2021,2021,2,14,19,,,,56.6609091866029,23.7557782989423
LVA,FS Jelgava,FSJ,2022,2022,2,26,73,,,,56.6609091866029,23.7557782989423
LVA,FS Jelgava,FSJ,2023,2023,1,36,40,,,,56.6609091866029,23.7557782989423
LVA,FS Jelgava,FSJ,2024,2024,1,36,25,,,,56.6609091866029,23.7557782989423
LVA,FK Tukums 2000,FKT,2018,2018,2,22,48,1,3,3,56.9516640212504,23.1184355224041
LVA,FK Tukums 2000,FKT,2019,2019,2,27,74,,,,56.9516640212504,23.1184355224041
LVA,FK Tukums 2000,FKT,2020,2020,1,27,14,,,,56.9516640212504,23.1184355224041
LVA,FK Tukums 2000,FKT,2021,2021,2,14,28,,,,56.9516640212504,23.1184355224041
LVA,FK Tukums 2000,FKT,2022,2022,1,36,38,,,,56.9516640212504,23.1184355224041
LVA,FK Tukums 2000,FKT,2023,2023,1,36,35,,,,56.9516640212504,23.1184355224041
LVA,FK Tukums 2000,FKT,2024,2024,1,36,35,,,,56.9516640212504,23.1184355224041
LVA,FK Auda,AUD,2018,2018,2,22,37,,,,56.9613578567057,24.1163724205318
LVA,FK Auda,AUD,2019,2019,2,27,45,,,,56.9613578567057,24.1163724205318
LVA,FK Auda,AUD,2020,2020,2,13,28,,,,56.9613578567057,24.1163724205318
LVA,FK Auda,AUD,2021,2021,2,13,31,,,,56.9613578567057,24.1163724205318
LVA,FK Auda,AUD,2022,2022,1,36,51,,,,56.9613578567057,24.1163724205318
LVA,FK Auda,AUD,2023,2023,1,36,58,,,,56.9613578567057,24.1163724205318
LVA,FK Auda,AUD,2024,2024,1,36,60,,,,56.9613578567057,24.1163724205318
LVA,SK Super Nova,SPN,2018,2018,2,22,53,1,3,6,56.933347416776,24.0879946254356
LVA,SK Super Nova,SPN,2019,2019,2,27,58,,,,56.933347416776,24.0879946254356
LVA,SK Super Nova,SPN,2020,2020,2,13,16,,,,56.933347416776,24.0879946254356
